date,customer_id,product_id,page_views,purchase_amount
2022-07-17,CUST-84287,PROD-69085,96,393.23
2023-04-27,CUST-71988,PROD-36148,49,33.22
2022-10-10,CUST-90554,PROD-51939,85,21.62
2022-02-05,CUST-59472,PROD-67944,36,451.04
2022-01-02,CUST-51994,PROD-77019,90,311.81
2023-01-18,CUST-44961,PROD-29468,52,293.24
2023-04-21,CUST-92755,PROD-14705,27,450.19
2022-06-06,CUST-29729,PROD-33576,23,98.19
2022-11-19,CUST-47459,PROD-11775,49,339.91
2022-03-06,CUST-67930,PROD-33912,24,125.86
2022-02-22,CUST-69444,PROD-93240,60,368.97
2022-04-14,CUST-28638,PROD-19812,10,197.65
2022-09-15,CUST-82258,PROD-51774,76,310.29
2023-03-22,CUST-42644,PROD-33103,4,155.5
2023-03-14,CUST-86038,PROD-39107,47,388.33
2023-04-13,CUST-78559,PROD-56439,58,160.12
2022-04-06,CUST-93477,PROD-68314,37,497.43
2022-03-09,CUST-19831,PROD-66258,64,227.46
2022-08-10,CUST-52492,PROD-28143,29,207.4
2023-04-11,CUST-61782,PROD-56247,51,199.55
2022-03-17,CUST-28091,PROD-92163,97,186.85
2022-05-22,CUST-70082,PROD-24387,80,79.02
2022-04-22,CUST-15949,PROD-53838,65,425.23
2022-07-17,CUST-52576,PROD-90237,65,407.87
2022-02-25,CUST-18212,PROD-94732,60,311.18
2023-02-04,CUST-57032,PROD-20285,48,144.28
2023-02-07,CUST-85490,PROD-33249,11,224.23
2022-04-26,CUST-58463,PROD-10424,37,454.44
2022-12-08,CUST-32532,PROD-27540,8,243.49
2022-12-03,CUST-71837,PROD-82342,63,151.66
2022-10-26,CUST-62237,PROD-29928,95,408.74
2022-07-18,CUST-17813,PROD-23901,53,191.26
2022-03-18,CUST-44639,PROD-46060,21,319.31
2022-10-03,CUST-74167,PROD-79504,73,485.0
2022-01-13,CUST-66338,PROD-87887,25,370.45
2023-04-19,CUST-92736,PROD-27843,64,414.64
2022-07-05,CUST-68676,PROD-66889,73,149.61
2022-10-27,CUST-83318,PROD-63650,32,474.78
2022-06-05,CUST-93611,PROD-25857,44,294.33
2022-02-09,CUST-89942,PROD-42667,47,425.32
2023-01-10,CUST-48381,PROD-38560,47,213.98
2022-11-04,CUST-55455,PROD-26240,80,456.78
2022-08-15,CUST-40117,PROD-64867,74,260.28
2022-06-13,CUST-57487,PROD-93311,74,90.67
2022-09-17,CUST-12638,PROD-77707,83,71.17
2022-12-09,CUST-70011,PROD-96696,25,465.63
2023-04-10,CUST-62510,PROD-31702,33,90.53
2022-11-29,CUST-63670,PROD-66900,31,115.73
2023-02-04,CUST-19234,PROD-58314,66,348.23
2022-05-13,CUST-77513,PROD-35977,82,223.19
2023-04-27,CUST-23973,PROD-16197,43,293.33
2022-07-19,CUST-51507,PROD-47453,98,15.5
2023-04-05,CUST-99444,PROD-17156,86,144.84
2022-04-14,CUST-30708,PROD-69339,8,105.23
2022-09-04,CUST-23604,PROD-37177,33,447.32
2022-08-25,CUST-93579,PROD-79053,29,172.14
2023-04-27,CUST-76253,PROD-40785,28,28.77
2022-11-10,CUST-19158,PROD-10208,49,152.81
2023-04-16,CUST-49693,PROD-61877,73,112.17
2022-06-05,CUST-81323,PROD-35642,32,224.91
2022-02-05,CUST-47822,PROD-69515,32,54.99
2022-11-11,CUST-96451,PROD-16942,79,122.79
2023-03-15,CUST-49596,PROD-80566,54,22.68
2022-08-01,CUST-25955,PROD-59273,23,347.02
2023-03-12,CUST-59141,PROD-46280,77,12.43
2023-03-13,CUST-14114,PROD-68880,8,171.27
2022-10-20,CUST-67466,PROD-96927,49,426.99
2023-03-14,CUST-82233,PROD-57085,3,304.73
2022-09-30,CUST-67134,PROD-77017,4,27.23
2023-02-18,CUST-61840,PROD-10572,8,125.91
2022-02-16,CUST-51781,PROD-49240,50,142.85
2022-10-10,CUST-65196,PROD-16729,29,158.87
2022-08-03,CUST-95367,PROD-69923,88,36.41
2022-02-28,CUST-27370,PROD-87806,3,220.43
2022-05-11,CUST-16032,PROD-38212,100,415.55
2022-12-02,CUST-26768,PROD-92488,93,324.35
2023-03-25,CUST-91574,PROD-17115,97,341.16
2022-09-14,CUST-53573,PROD-73244,87,332.59
2022-10-18,CUST-49892,PROD-71743,98,196.16
2022-01-12,CUST-84721,PROD-77029,9,107.1
2022-10-14,CUST-89406,PROD-55198,65,49.12
2022-12-05,CUST-94388,PROD-47031,99,181.91
2022-02-08,CUST-22293,PROD-95511,89,268.35
2022-04-17,CUST-70384,PROD-95143,100,242.65
2023-02-25,CUST-47434,PROD-82493,87,138.55
2022-02-24,CUST-76264,PROD-50548,10,99.51
2022-02-03,CUST-39408,PROD-46274,37,333.18
2023-03-12,CUST-48262,PROD-11072,11,18.1
2022-04-06,CUST-38777,PROD-19159,46,387.45
2023-03-17,CUST-77988,PROD-72651,62,489.12
2022-06-29,CUST-14229,PROD-89707,68,295.27
2023-02-06,CUST-47000,PROD-35652,54,490.82
2022-02-14,CUST-76861,PROD-81991,93,97.57
2023-04-10,CUST-43474,PROD-45891,49,93.82
2022-10-08,CUST-85001,PROD-29386,56,200.33
2022-01-31,CUST-50801,PROD-32743,39,387.25
2022-12-07,CUST-99740,PROD-60812,89,3.38
2022-04-04,CUST-90395,PROD-14819,81,27.56
2022-03-04,CUST-23398,PROD-51568,86,269.76
2022-05-12,CUST-83394,PROD-20678,76,147.07
2022-05-29,CUST-68180,PROD-38520,61,259.11
2022-02-08,CUST-68493,PROD-45209,86,465.23
2023-03-09,CUST-86906,PROD-14889,12,327.03
2022-12-28,CUST-33503,PROD-66837,38,297.38
2022-11-21,CUST-95742,PROD-95264,74,278.3
2022-09-24,CUST-34246,PROD-38323,78,490.37
2022-07-17,CUST-88708,PROD-89486,27,95.29
2022-11-28,CUST-88912,PROD-71659,53,453.23
2022-02-21,CUST-75817,PROD-22283,20,271.97
2022-10-06,CUST-77510,PROD-73105,24,121.2
2022-10-06,CUST-61585,PROD-60809,76,369.47
2022-04-21,CUST-63361,PROD-14948,85,176.08
2022-01-02,CUST-79419,PROD-36763,41,335.5
2022-02-24,CUST-76574,PROD-78291,58,210.15
2022-05-12,CUST-12207,PROD-23326,13,289.19
2022-08-28,CUST-37450,PROD-19939,75,133.37
2023-02-13,CUST-93858,PROD-55580,90,386.43
2022-01-17,CUST-28509,PROD-32917,39,138.33
2022-01-23,CUST-93239,PROD-74432,11,444.91
2023-01-15,CUST-40934,PROD-78593,51,271.42
2022-08-20,CUST-69453,PROD-63542,23,171.96
2023-03-20,CUST-89992,PROD-43070,64,344.8
2022-05-28,CUST-38283,PROD-87483,96,175.95
2022-10-23,CUST-64106,PROD-32182,6,343.59
2022-05-19,CUST-98055,PROD-26693,49,236.29
2022-07-09,CUST-82650,PROD-83527,51,323.26
2022-08-26,CUST-29820,PROD-51302,33,180.8
2023-04-14,CUST-67889,PROD-82670,73,157.06
2022-01-23,CUST-93983,PROD-55536,90,50.88
2023-04-05,CUST-89529,PROD-20601,42,363.8
2022-02-13,CUST-73373,PROD-37338,1,144.42
2022-04-09,CUST-98314,PROD-64605,11,82.81
2022-09-21,CUST-85131,PROD-42319,70,211.43
2022-08-31,CUST-25565,PROD-84923,18,202.38
2022-09-09,CUST-44788,PROD-49569,97,17.96
2023-01-25,CUST-87041,PROD-11977,98,283.14
2022-10-26,CUST-84508,PROD-66657,57,226.06
2023-04-07,CUST-95114,PROD-62363,28,303.77
2022-11-02,CUST-39927,PROD-32611,6,214.92
2022-01-02,CUST-90965,PROD-68293,51,448.66
2022-10-13,CUST-90536,PROD-27636,46,137.16
2022-01-16,CUST-48254,PROD-86916,89,93.85
2022-10-01,CUST-99527,PROD-33285,42,479.83
2023-03-21,CUST-28510,PROD-54183,47,295.63
2023-03-06,CUST-12752,PROD-40544,74,35.15
2022-09-28,CUST-20723,PROD-83716,97,273.86
2022-12-09,CUST-21026,PROD-96422,55,106.54
2022-03-13,CUST-90753,PROD-70642,35,292.01
2023-01-11,CUST-72348,PROD-20648,90,217.26
2022-03-29,CUST-66197,PROD-52548,92,331.61
2022-04-11,CUST-82304,PROD-40192,55,461.44
2022-02-12,CUST-59888,PROD-80004,63,493.18
2023-02-05,CUST-45207,PROD-32587,44,228.47
2022-07-23,CUST-62784,PROD-38725,28,309.68
2022-07-19,CUST-14375,PROD-26587,77,139.31
2022-10-08,CUST-59161,PROD-59979,29,239.2
2022-06-25,CUST-15998,PROD-81835,64,162.1
2022-04-16,CUST-78356,PROD-23996,50,430.69
2022-07-19,CUST-86504,PROD-56808,30,213.27
2022-12-17,CUST-42699,PROD-27737,78,69.05
2023-02-10,CUST-91319,PROD-10176,76,265.75
2022-01-29,CUST-45274,PROD-10913,91,300.78
2022-10-23,CUST-52675,PROD-47445,43,482.22
2022-07-22,CUST-82262,PROD-13302,58,386.59
2022-01-27,CUST-69389,PROD-29424,9,17.45
2022-06-13,CUST-76710,PROD-35666,93,432.6
2022-06-29,CUST-84718,PROD-62482,60,268.5
2022-12-29,CUST-84523,PROD-17898,95,39.45
2022-09-17,CUST-30739,PROD-54688,74,347.67
2023-03-03,CUST-18874,PROD-34018,84,429.76
2022-06-16,CUST-34317,PROD-32706,57,459.8
2022-08-26,CUST-19675,PROD-42861,8,157.66
2022-01-17,CUST-81667,PROD-58962,35,116.77
2022-10-16,CUST-85054,PROD-58878,75,286.71
2022-12-28,CUST-50614,PROD-20385,82,162.55
2022-11-20,CUST-56810,PROD-66548,100,438.14
2022-10-25,CUST-61098,PROD-41107,40,246.06
2022-01-30,CUST-46597,PROD-57704,37,137.99
2022-04-10,CUST-20529,PROD-52387,47,413.67
2022-08-30,CUST-47562,PROD-19546,97,461.58
2023-04-10,CUST-92128,PROD-48849,22,92.9
2022-05-06,CUST-14140,PROD-74276,58,301.58
2022-12-18,CUST-22636,PROD-72280,90,299.86
2023-04-17,CUST-62894,PROD-80603,3,20.84
2023-01-18,CUST-85074,PROD-93733,59,248.27
2023-02-07,CUST-55819,PROD-46806,29,198.9
2022-09-03,CUST-83093,PROD-41544,10,336.64
2023-03-15,CUST-28152,PROD-59096,97,139.72
2022-01-13,CUST-29371,PROD-28261,9,162.04
2022-05-27,CUST-14326,PROD-93198,24,425.26
2023-04-10,CUST-69353,PROD-18017,6,320.66
2022-10-29,CUST-69369,PROD-22292,53,194.33
2022-01-18,CUST-42259,PROD-98636,51,212.02
2022-02-09,CUST-41451,PROD-26214,67,133.38
2023-01-05,CUST-74278,PROD-46111,32,106.86
2022-09-03,CUST-41388,PROD-11481,47,27.82
2022-01-06,CUST-16604,PROD-78091,25,239.4
2022-06-21,CUST-49567,PROD-91516,94,52.24
2022-09-16,CUST-46470,PROD-26131,44,7.08
2022-03-31,CUST-65812,PROD-48238,8,414.1
2023-04-23,CUST-26688,PROD-49647,4,186.27
2022-04-08,CUST-57896,PROD-97858,52,234.43
2023-04-03,CUST-32327,PROD-28240,26,407.77
2023-03-09,CUST-26841,PROD-22350,38,339.76
2022-10-12,CUST-17596,PROD-41367,40,194.76
2022-05-25,CUST-40221,PROD-28126,8,253.93
2023-04-29,CUST-89383,PROD-46488,45,297.6
2022-10-11,CUST-14353,PROD-57501,84,373.33
2023-01-21,CUST-13384,PROD-47749,20,363.34
2022-12-08,CUST-85814,PROD-97262,49,108.29
2022-02-07,CUST-23138,PROD-55237,69,152.71
2022-06-05,CUST-33729,PROD-59489,4,8.72
2022-09-21,CUST-99596,PROD-60136,24,479.47
2022-02-21,CUST-47393,PROD-78732,11,410.6
2023-02-17,CUST-17761,PROD-63110,35,224.28
2022-08-14,CUST-58415,PROD-56478,76,491.01
2022-02-09,CUST-46925,PROD-19694,48,76.72
2022-11-19,CUST-54286,PROD-15060,49,224.94
2023-04-20,CUST-98204,PROD-23219,37,47.07
2022-05-19,CUST-70632,PROD-51606,32,4.28
2022-11-25,CUST-18092,PROD-40944,49,390.87
2022-10-01,CUST-53084,PROD-42501,87,232.28
2022-04-11,CUST-33178,PROD-98045,52,294.85
2022-05-10,CUST-34576,PROD-57826,99,124.23
2023-01-21,CUST-97289,PROD-80707,50,346.17
2022-10-11,CUST-72821,PROD-24935,22,186.9
2022-06-26,CUST-71607,PROD-78198,87,172.01
2022-06-20,CUST-84723,PROD-26798,10,117.78
2022-02-22,CUST-44788,PROD-37729,44,430.16
2022-12-25,CUST-62413,PROD-44058,57,114.25
2022-01-29,CUST-47430,PROD-22273,13,394.61
2023-04-28,CUST-85929,PROD-24103,6,254.83
2022-11-06,CUST-41505,PROD-89663,16,39.38
2023-03-26,CUST-46840,PROD-45099,91,293.46
2022-09-03,CUST-95106,PROD-69279,17,160.98
2022-08-06,CUST-83262,PROD-64673,35,340.86
2022-02-25,CUST-21128,PROD-62732,48,89.52
2023-03-20,CUST-55361,PROD-96786,37,464.37
2022-05-23,CUST-30240,PROD-62068,45,124.06
2022-08-12,CUST-50578,PROD-26738,16,323.12
2022-08-08,CUST-14485,PROD-48254,82,296.34
2023-02-28,CUST-38776,PROD-54433,51,135.31
2023-01-24,CUST-31781,PROD-15708,29,225.68
2022-01-28,CUST-69332,PROD-49624,18,491.68
2023-04-08,CUST-32724,PROD-91901,64,225.26
2022-03-26,CUST-66628,PROD-64491,66,207.34
2022-12-05,CUST-33481,PROD-55065,83,201.76
2022-09-10,CUST-84656,PROD-99137,8,270.52
2022-03-04,CUST-23292,PROD-90146,28,324.72
2022-06-03,CUST-41915,PROD-23032,9,260.18
2022-12-22,CUST-40035,PROD-34996,71,208.81
2023-01-30,CUST-44171,PROD-75399,47,183.37
2022-08-14,CUST-11173,PROD-43406,32,174.3
2022-05-22,CUST-75386,PROD-97803,61,357.43
2022-03-29,CUST-61054,PROD-55244,60,82.88
2023-04-04,CUST-84588,PROD-96685,36,45.24
2022-11-27,CUST-21799,PROD-94957,46,462.25
2022-05-07,CUST-46832,PROD-22287,31,236.51
2022-10-03,CUST-16489,PROD-65069,75,98.43
2022-09-11,CUST-58749,PROD-76220,31,452.21
2022-11-28,CUST-50584,PROD-24097,18,207.21
2022-10-12,CUST-46334,PROD-41672,6,44.82
2022-10-05,CUST-65531,PROD-25851,24,253.54
2022-01-09,CUST-56136,PROD-88601,19,227.93
2022-11-06,CUST-37478,PROD-53091,58,252.57
2022-06-29,CUST-78958,PROD-54968,65,107.54
2022-12-06,CUST-79377,PROD-96429,21,349.2
2022-09-01,CUST-14957,PROD-36550,13,424.93
2022-10-22,CUST-87185,PROD-80752,25,469.3
2022-06-09,CUST-59355,PROD-40409,7,495.05
2022-11-18,CUST-47990,PROD-21381,33,107.93
2022-11-29,CUST-60951,PROD-13638,26,318.06
2023-03-08,CUST-94759,PROD-20915,10,344.68
2022-11-20,CUST-91281,PROD-16648,85,120.76
2022-04-10,CUST-63655,PROD-97737,6,458.76
2022-05-08,CUST-49914,PROD-82757,78,117.6
2023-02-23,CUST-75807,PROD-15313,68,0.68
2023-01-05,CUST-40093,PROD-63958,8,90.35
2023-02-21,CUST-95711,PROD-69869,93,264.7
2022-10-07,CUST-10811,PROD-20639,71,392.68
2023-01-21,CUST-38296,PROD-32181,96,226.76
2022-11-12,CUST-90578,PROD-70229,95,487.8
2023-01-15,CUST-41028,PROD-65357,7,39.41
2022-11-12,CUST-33570,PROD-13103,99,245.32
2023-03-17,CUST-20254,PROD-42364,16,416.68
2023-04-17,CUST-34568,PROD-32848,72,452.79
2022-01-28,CUST-31147,PROD-74361,1,347.63
2023-04-11,CUST-29883,PROD-34133,8,204.56
2023-01-07,CUST-28877,PROD-53814,10,211.57
2022-03-25,CUST-15739,PROD-92471,11,398.7
2022-08-12,CUST-19169,PROD-15908,82,445.85
2023-01-16,CUST-51555,PROD-12149,83,210.28
2022-05-08,CUST-14270,PROD-20133,44,159.58
2022-12-23,CUST-31768,PROD-53793,46,368.57
2023-02-15,CUST-20837,PROD-91608,18,85.06
2022-06-22,CUST-15069,PROD-94548,4,476.75
2023-02-01,CUST-41579,PROD-79170,43,145.9
2023-01-18,CUST-92216,PROD-55907,39,377.08
2022-05-26,CUST-98556,PROD-77632,26,78.81
2022-08-27,CUST-85224,PROD-43921,97,163.05
2023-01-31,CUST-81359,PROD-52235,22,336.06
2022-06-15,CUST-58613,PROD-54362,41,340.3
2022-08-16,CUST-30360,PROD-20156,83,474.76
2023-03-07,CUST-62513,PROD-13173,80,127.27
2022-01-28,CUST-33283,PROD-90612,97,413.94
2023-04-21,CUST-87785,PROD-99291,71,409.27
2023-04-04,CUST-44961,PROD-17546,67,492.06
2022-03-07,CUST-96953,PROD-55821,92,18.16
2022-07-31,CUST-65913,PROD-61055,8,388.33
2022-04-08,CUST-45027,PROD-56498,38,31.51
2022-07-04,CUST-35805,PROD-51671,88,63.09
2023-02-17,CUST-83843,PROD-64034,94,319.98
2023-02-09,CUST-72730,PROD-53155,27,214.89
2022-08-18,CUST-11793,PROD-84019,34,332.32
2022-01-28,CUST-71202,PROD-60508,21,191.46
2022-11-01,CUST-59244,PROD-65537,4,294.48
2022-12-08,CUST-24507,PROD-36382,80,214.69
2022-05-17,CUST-30174,PROD-53799,8,375.59
2023-04-19,CUST-30459,PROD-33567,25,143.65
2022-09-05,CUST-86560,PROD-16898,8,397.09
2022-01-28,CUST-63790,PROD-53692,26,14.38
2022-08-30,CUST-30534,PROD-54943,88,394.11
2022-12-21,CUST-92266,PROD-60371,48,31.22
2022-01-20,CUST-68317,PROD-63526,74,326.18
2022-06-05,CUST-44167,PROD-84954,57,211.82
2022-02-24,CUST-43119,PROD-67014,24,44.01
2022-10-21,CUST-24054,PROD-55912,9,312.44
2022-02-23,CUST-23082,PROD-56122,44,480.79
2023-04-20,CUST-28257,PROD-35735,95,59.38
2022-09-09,CUST-98898,PROD-51712,30,319.26
2023-03-09,CUST-65431,PROD-69655,30,389.94
2022-07-15,CUST-27704,PROD-49242,87,100.78
2022-09-09,CUST-43237,PROD-34356,63,96.75
2022-09-04,CUST-42868,PROD-29769,78,478.13
2023-03-20,CUST-83419,PROD-59026,50,286.08
2022-03-23,CUST-64423,PROD-73032,20,300.56
2022-07-12,CUST-60287,PROD-24659,41,392.88
2022-04-02,CUST-11771,PROD-73779,68,5.01
2022-12-22,CUST-72790,PROD-46867,39,184.97
2023-04-23,CUST-10311,PROD-35248,65,93.58
2022-08-08,CUST-18168,PROD-14486,76,413.99
2022-02-23,CUST-87683,PROD-19969,74,374.61
2022-06-03,CUST-91074,PROD-81445,76,67.59
2023-02-24,CUST-78669,PROD-93264,41,213.89
2022-11-16,CUST-99858,PROD-88828,24,16.05
2022-07-07,CUST-64261,PROD-85371,77,158.8
2023-01-20,CUST-56206,PROD-80835,12,490.87
2022-11-28,CUST-28438,PROD-79553,97,112.45
2022-04-03,CUST-29526,PROD-96012,31,92.29
2022-10-17,CUST-21787,PROD-59520,59,221.76
2022-04-21,CUST-93807,PROD-93326,94,15.0
2023-03-09,CUST-57978,PROD-81987,1,448.69
2022-03-28,CUST-69443,PROD-99479,45,64.04
2022-05-07,CUST-50273,PROD-25905,62,288.46
2022-07-27,CUST-27912,PROD-15063,48,133.72
2023-03-02,CUST-85602,PROD-59660,73,428.51
2023-04-16,CUST-12267,PROD-15242,65,401.39
2022-08-30,CUST-81068,PROD-74679,32,382.09
2022-02-25,CUST-21437,PROD-50080,4,127.23
2022-09-08,CUST-43165,PROD-29379,6,416.79
2022-06-23,CUST-30886,PROD-20231,83,373.72
2023-01-03,CUST-30222,PROD-33436,29,240.11
2022-09-17,CUST-55189,PROD-49366,55,87.16
2022-11-09,CUST-32915,PROD-96973,1,364.54
2022-09-22,CUST-25307,PROD-72152,45,385.14
2022-04-08,CUST-68681,PROD-59369,20,125.05
2023-04-21,CUST-58909,PROD-32626,93,147.92
2023-01-02,CUST-96617,PROD-50358,52,63.53
2022-10-17,CUST-63866,PROD-73512,16,102.24
2022-11-19,CUST-61395,PROD-63350,33,49.14
2022-04-17,CUST-74037,PROD-45363,58,201.68
2022-01-04,CUST-86274,PROD-18665,53,240.52
2022-11-11,CUST-81513,PROD-89007,95,495.83
2022-10-07,CUST-80753,PROD-18023,60,192.35
2022-06-25,CUST-73748,PROD-53161,8,288.68
2023-04-06,CUST-17421,PROD-81514,66,310.08
2023-02-25,CUST-99723,PROD-34949,72,151.22
2022-11-05,CUST-91965,PROD-97757,78,328.26
2022-06-01,CUST-40653,PROD-62409,52,266.12
2022-09-15,CUST-28379,PROD-12278,84,323.08
2022-04-07,CUST-96752,PROD-48554,99,173.77
2023-01-19,CUST-42150,PROD-97196,94,372.15
2022-10-29,CUST-94275,PROD-97428,19,105.62
2022-07-20,CUST-54932,PROD-87006,52,455.88
2022-12-14,CUST-48722,PROD-15671,72,333.25
2022-03-08,CUST-71554,PROD-42368,40,79.25
2022-03-30,CUST-82667,PROD-20837,80,187.9
2022-02-15,CUST-45253,PROD-19926,71,251.18
2022-02-12,CUST-69016,PROD-56363,63,341.36
2022-08-13,CUST-48892,PROD-87289,98,79.24
2023-01-26,CUST-69771,PROD-58868,39,58.74
2022-10-21,CUST-69703,PROD-87070,82,121.65
2022-10-13,CUST-71690,PROD-32577,84,480.63
2023-03-07,CUST-82357,PROD-66617,28,153.7
2023-04-24,CUST-24726,PROD-14471,63,373.15
2022-07-25,CUST-63864,PROD-28610,49,387.19
2022-08-07,CUST-83774,PROD-18198,91,437.43
2022-10-05,CUST-99339,PROD-41429,60,197.94
2023-04-21,CUST-37749,PROD-15867,80,78.42
2023-03-09,CUST-21861,PROD-72159,80,145.15
2022-03-23,CUST-43094,PROD-28715,7,140.99
2022-08-31,CUST-14444,PROD-26066,7,192.78
2023-03-30,CUST-93020,PROD-79588,98,453.64
2022-11-12,CUST-19377,PROD-96973,41,36.78
2022-03-02,CUST-88839,PROD-86719,20,0.3
2022-05-09,CUST-30632,PROD-86467,41,54.72
2022-10-16,CUST-92170,PROD-17380,97,368.16
2022-04-14,CUST-17688,PROD-32235,4,270.57
2022-03-27,CUST-13645,PROD-79507,70,301.38
2022-08-10,CUST-60856,PROD-58748,45,167.97
2023-04-29,CUST-81073,PROD-91401,15,334.06
2023-01-13,CUST-43494,PROD-46590,59,90.38
2023-03-05,CUST-89472,PROD-43231,18,491.59
2023-01-06,CUST-38714,PROD-20824,81,336.54
2022-12-14,CUST-74973,PROD-53007,93,478.31
2022-01-07,CUST-40113,PROD-45339,56,81.57
2023-01-15,CUST-14653,PROD-68660,30,193.96
2022-07-22,CUST-15951,PROD-78053,9,495.92
2022-10-07,CUST-55376,PROD-37681,92,114.67
2022-09-18,CUST-64327,PROD-76520,1,295.55
2022-08-08,CUST-16469,PROD-32371,45,479.49
2022-05-22,CUST-12032,PROD-13642,61,101.57
2022-01-13,CUST-47270,PROD-93391,3,362.53
2022-03-01,CUST-23829,PROD-25086,23,50.67
2023-01-19,CUST-55295,PROD-20225,56,30.31
2022-06-30,CUST-77601,PROD-64819,92,272.79
2022-09-20,CUST-24393,PROD-50700,16,426.37
2022-02-08,CUST-28983,PROD-51289,100,468.04
2022-10-31,CUST-61182,PROD-30257,93,29.36
2023-03-18,CUST-61263,PROD-11859,66,264.83
2022-04-09,CUST-51049,PROD-12899,48,176.32
2022-04-11,CUST-61072,PROD-43220,22,10.07
2022-12-05,CUST-82755,PROD-41823,52,373.35
2022-10-21,CUST-10342,PROD-69904,52,351.98
2022-05-10,CUST-31443,PROD-56356,38,254.35
2022-04-19,CUST-35282,PROD-83551,88,372.85
2022-06-01,CUST-25014,PROD-27871,98,315.25
2022-10-15,CUST-98544,PROD-83561,99,28.16
2022-03-01,CUST-17807,PROD-29490,80,479.03
2022-09-21,CUST-99172,PROD-17534,84,142.04
2022-01-01,CUST-77170,PROD-64164,63,475.21
2022-10-30,CUST-35452,PROD-63999,5,245.2
2022-11-12,CUST-31020,PROD-82687,55,401.49
2023-03-02,CUST-85923,PROD-33037,57,358.84
2022-01-16,CUST-15526,PROD-39243,92,397.49
2022-10-19,CUST-93299,PROD-75288,81,271.06
2023-03-06,CUST-15115,PROD-67698,7,150.16
2022-03-09,CUST-17143,PROD-53245,63,414.97
2022-07-19,CUST-43915,PROD-41146,31,465.24
2022-04-11,CUST-63834,PROD-94998,89,22.59
2022-05-15,CUST-87450,PROD-21149,48,293.24
2023-02-17,CUST-64220,PROD-68244,85,367.98
2023-03-02,CUST-69670,PROD-73481,23,16.94
2022-10-19,CUST-70374,PROD-66404,28,266.96
2022-12-25,CUST-22419,PROD-94569,44,243.85
2022-08-30,CUST-99618,PROD-11791,45,264.62
2022-10-14,CUST-36133,PROD-14042,42,448.89
2022-02-19,CUST-48717,PROD-18772,77,333.44
2023-04-06,CUST-54553,PROD-74325,58,327.01
2022-12-11,CUST-65702,PROD-59762,97,198.68
2022-08-21,CUST-18802,PROD-84376,31,424.2
2022-07-02,CUST-21284,PROD-81295,96,203.47
2022-08-14,CUST-78765,PROD-19717,87,166.89
2023-02-20,CUST-52833,PROD-85499,94,484.56
2022-08-25,CUST-91103,PROD-34521,50,130.27
2023-04-08,CUST-51461,PROD-96842,35,485.09
2022-07-24,CUST-83032,PROD-81143,24,199.13
2023-03-21,CUST-29121,PROD-65208,89,400.2
2022-05-12,CUST-50575,PROD-69857,52,114.0
2023-02-28,CUST-48512,PROD-19100,89,188.26
2022-10-27,CUST-91903,PROD-65148,45,69.6
2022-07-10,CUST-92427,PROD-38205,36,275.69
2022-02-19,CUST-57144,PROD-66096,74,80.6
2022-07-06,CUST-26558,PROD-12619,77,294.27
2022-10-08,CUST-12957,PROD-55321,41,272.85
2022-12-05,CUST-39730,PROD-37974,67,243.65
2023-02-24,CUST-48943,PROD-76862,48,16.86
2023-02-23,CUST-21422,PROD-35889,55,71.52
2022-09-21,CUST-43524,PROD-47730,91,243.01
2023-01-29,CUST-87330,PROD-14666,86,394.22
2022-05-29,CUST-27561,PROD-56761,74,325.45
2022-09-13,CUST-18908,PROD-99998,78,460.18
2023-04-15,CUST-56649,PROD-67438,39,44.41
2022-07-26,CUST-61179,PROD-87198,64,95.53
2022-03-04,CUST-81861,PROD-44949,34,317.81
2023-02-10,CUST-11789,PROD-95146,57,423.31
2023-04-20,CUST-56633,PROD-94355,50,9.07
2022-03-07,CUST-43643,PROD-14834,92,50.71
2022-10-18,CUST-38587,PROD-66897,50,102.65
2023-02-20,CUST-41277,PROD-41692,7,275.89
2023-02-15,CUST-88536,PROD-31032,90,401.05
2022-03-25,CUST-96635,PROD-59671,27,360.48
2022-02-21,CUST-50469,PROD-30026,92,385.98
2022-10-12,CUST-50392,PROD-24086,54,45.68
2022-02-22,CUST-30432,PROD-77326,32,379.76
2023-04-17,CUST-44637,PROD-48553,98,370.69
2022-05-19,CUST-32470,PROD-64429,96,230.15
2022-10-23,CUST-39667,PROD-42216,8,426.17
2022-10-23,CUST-54670,PROD-63887,37,451.28
2022-11-29,CUST-78322,PROD-19261,39,425.34
2022-09-19,CUST-75299,PROD-96969,68,470.71
2022-12-31,CUST-58048,PROD-52695,74,431.66
2022-11-30,CUST-78859,PROD-77983,31,244.75
2022-05-10,CUST-44250,PROD-73294,58,432.93
2022-03-29,CUST-30684,PROD-34137,25,480.94
2022-09-10,CUST-60183,PROD-68915,9,132.03
2022-12-29,CUST-41218,PROD-19172,96,37.11
2023-03-21,CUST-18626,PROD-74336,9,200.38
2023-01-16,CUST-84599,PROD-55127,18,10.66
2023-02-12,CUST-33331,PROD-66012,15,397.37
2023-04-19,CUST-20408,PROD-14713,3,374.14
2022-07-14,CUST-37790,PROD-20428,61,493.33
2022-12-03,CUST-63184,PROD-74627,56,450.72
2023-03-15,CUST-88446,PROD-59283,33,124.5
2022-02-19,CUST-72529,PROD-42396,29,5.88
2023-02-05,CUST-44268,PROD-57541,6,98.49
2022-08-24,CUST-45867,PROD-12033,22,462.92
