date,sales_rep_id,customer_id,deal_value,pipeline_stage
2022-03-25,REP-954,CUST-63261,22251.31,Negotiation
2022-10-11,REP-882,CUST-44505,16768.07,Negotiation
2022-07-21,REP-203,CUST-78933,78691.41,Proposal
2022-04-24,REP-835,CUST-68574,49062.2,Closed Lost
2022-05-06,REP-695,CUST-33042,13408.08,Closed Lost
2022-02-03,REP-569,CUST-86086,31850.05,Negotiation
2023-01-08,REP-906,CUST-88457,58807.08,Closed Lost
2022-12-08,REP-371,CUST-10260,13947.73,Negotiation
2023-04-28,REP-586,CUST-89294,70849.72,Qualification
2022-12-17,REP-600,CUST-70228,64884.81,Closed Lost
2022-09-27,REP-455,CUST-10881,23915.87,Qualification
2023-03-26,REP-230,CUST-53804,29425.22,Qualification
2022-02-11,REP-736,CUST-74599,46168.49,Negotiation
2022-01-06,REP-163,CUST-46435,17093.24,Prospecting
2023-02-12,REP-276,CUST-95839,95361.9,Prospecting
2022-03-10,REP-726,CUST-48307,26759.46,Closed Won
2022-04-07,REP-813,CUST-29514,86521.71,Qualification
2022-03-05,REP-583,CUST-76884,2084.94,Negotiation
2022-10-12,REP-200,CUST-63542,64721.72,Proposal
2022-08-30,REP-197,CUST-70577,30803.07,Closed Won
2022-02-13,REP-226,CUST-64282,95619.5,Closed Won
2022-12-15,REP-929,CUST-98584,97809.41,Qualification
2022-08-10,REP-173,CUST-44740,77673.35,Closed Lost
2022-04-16,REP-894,CUST-96231,97793.8,Qualification
2022-04-28,REP-720,CUST-59918,7388.73,Closed Won
2022-09-02,REP-757,CUST-85969,72434.84,Proposal
2023-04-23,REP-482,CUST-76819,74178.16,Negotiation
2022-09-22,REP-242,CUST-37317,70814.71,Qualification
2022-04-21,REP-937,CUST-25907,83493.77,Closed Lost
2022-04-27,REP-276,CUST-44855,83972.16,Closed Won
2023-03-10,REP-559,CUST-39833,18976.8,Closed Won
2022-01-22,REP-401,CUST-83702,70248.92,Proposal
2022-05-08,REP-193,CUST-85843,12486.76,Proposal
2022-01-17,REP-414,CUST-97559,17556.78,Proposal
2022-04-25,REP-251,CUST-56704,4864.91,Prospecting
2022-08-04,REP-596,CUST-66583,88315.27,Negotiation
2023-03-02,REP-552,CUST-98329,99259.05,Negotiation
2022-03-03,REP-728,CUST-31159,49198.29,Qualification
2022-02-03,REP-771,CUST-90366,66846.01,Proposal
2022-03-26,REP-673,CUST-62212,26053.81,Closed Won
2022-09-07,REP-197,CUST-89866,60117.1,Negotiation
2022-07-17,REP-320,CUST-16962,76937.7,Closed Lost
2022-03-03,REP-294,CUST-25598,77126.26,Prospecting
2022-05-17,REP-376,CUST-84200,99746.23,Prospecting
2022-02-20,REP-277,CUST-49544,75605.32,Closed Lost
2022-11-27,REP-404,CUST-43024,94783.29,Prospecting
2022-07-07,REP-784,CUST-37247,45993.29,Qualification
2022-01-21,REP-330,CUST-10183,96862.2,Closed Lost
2022-12-22,REP-246,CUST-43950,34201.02,Proposal
2023-03-15,REP-587,CUST-51829,32807.93,Qualification
2022-12-24,REP-204,CUST-32397,52915.75,Closed Lost
2022-12-18,REP-572,CUST-85823,9124.35,Proposal
2023-01-16,REP-637,CUST-38102,22253.24,Closed Won
2023-02-21,REP-255,CUST-54610,84547.52,Qualification
2023-02-17,REP-619,CUST-98434,67507.1,Qualification
2022-05-03,REP-640,CUST-58253,82645.15,Closed Lost
2022-09-18,REP-229,CUST-42687,63003.76,Closed Won
2022-02-12,REP-134,CUST-28851,72640.96,Prospecting
2022-12-11,REP-688,CUST-76713,28883.08,Closed Won
2022-07-26,REP-319,CUST-82790,11160.94,Prospecting
2022-12-30,REP-469,CUST-82752,95753.73,Qualification
2022-08-09,REP-658,CUST-71674,51157.61,Qualification
2023-04-01,REP-796,CUST-90964,28065.62,Closed Lost
2022-11-12,REP-461,CUST-54622,33615.66,Prospecting
2022-08-08,REP-198,CUST-22305,95953.98,Prospecting
2022-11-17,REP-237,CUST-39622,33611.98,Closed Lost
2023-01-19,REP-635,CUST-18836,6789.35,Closed Won
2023-04-16,REP-336,CUST-24950,37208.29,Proposal
2022-01-29,REP-321,CUST-34510,10094.5,Prospecting
2023-03-16,REP-458,CUST-33179,23488.57,Closed Won
2022-07-12,REP-385,CUST-62853,14972.6,Closed Lost
2022-08-29,REP-946,CUST-73672,70967.44,Closed Lost
2022-07-18,REP-673,CUST-94028,71161.09,Closed Lost
2023-02-14,REP-386,CUST-52947,47496.73,Prospecting
2023-02-03,REP-448,CUST-38248,64771.62,Prospecting
2022-01-01,REP-460,CUST-41924,21335.8,Proposal
2022-11-30,REP-710,CUST-34265,82076.65,Prospecting
2022-04-18,REP-605,CUST-81040,41047.9,Negotiation
2023-04-02,REP-802,CUST-56069,5180.95,Prospecting
2022-03-04,REP-558,CUST-10439,61957.42,Closed Won
2022-04-28,REP-295,CUST-91694,3703.68,Closed Lost
2022-05-24,REP-713,CUST-84856,16160.49,Closed Lost
2023-04-11,REP-799,CUST-38795,92217.88,Proposal
2022-02-18,REP-818,CUST-94204,76666.87,Closed Lost
2022-04-01,REP-937,CUST-10744,73904.61,Closed Won
2023-03-29,REP-897,CUST-99183,20933.29,Prospecting
2022-12-01,REP-462,CUST-13821,29849.26,Prospecting
2023-01-28,REP-920,CUST-42328,50761.31,Negotiation
2023-04-23,REP-962,CUST-82161,72514.58,Closed Won
2022-10-29,REP-571,CUST-14322,35858.24,Qualification
2022-03-05,REP-344,CUST-91976,58263.93,Proposal
2022-06-18,REP-863,CUST-47053,79570.83,Proposal
2023-02-11,REP-856,CUST-87494,91905.79,Negotiation
2023-02-20,REP-245,CUST-96275,21928.9,Closed Lost
2022-02-27,REP-217,CUST-59679,77201.83,Prospecting
2023-04-11,REP-538,CUST-86808,97195.45,Closed Lost
2022-03-30,REP-490,CUST-26861,11325.45,Negotiation
2023-04-23,REP-478,CUST-50896,86392.83,Closed Won
2022-02-09,REP-860,CUST-60529,16177.22,Proposal
2022-01-05,REP-777,CUST-36530,79958.06,Closed Won
2022-09-11,REP-430,CUST-97995,15063.6,Prospecting
2022-06-24,REP-382,CUST-22132,30951.51,Qualification
2022-02-07,REP-806,CUST-81276,46634.29,Prospecting
2022-02-11,REP-661,CUST-45368,16746.1,Closed Won
2022-03-17,REP-336,CUST-40788,17777.29,Qualification
2022-09-15,REP-152,CUST-75880,25523.17,Proposal
2023-02-14,REP-342,CUST-42418,82270.23,Negotiation
2023-01-08,REP-176,CUST-74263,78247.52,Closed Lost
2022-08-05,REP-767,CUST-65543,70489.62,Prospecting
2022-11-16,REP-613,CUST-19989,36893.95,Prospecting
2022-12-17,REP-642,CUST-87592,24275.32,Negotiation
2023-01-25,REP-951,CUST-59257,64995.36,Negotiation
2022-10-18,REP-700,CUST-47846,96373.67,Negotiation
2023-03-02,REP-856,CUST-33859,49391.05,Proposal
2022-12-07,REP-647,CUST-23252,65376.91,Closed Lost
2022-09-03,REP-380,CUST-83792,55292.4,Qualification
2022-01-03,REP-667,CUST-96115,33053.95,Proposal
2023-01-08,REP-495,CUST-75389,74633.11,Closed Won
2023-04-19,REP-404,CUST-80817,48334.63,Closed Won
2022-05-02,REP-668,CUST-43505,29668.43,Prospecting
2022-09-02,REP-588,CUST-32836,51185.54,Qualification
2022-11-06,REP-428,CUST-22821,30661.42,Negotiation
2022-12-29,REP-118,CUST-50904,90951.1,Qualification
2023-03-02,REP-867,CUST-93875,72904.89,Proposal
2022-03-09,REP-835,CUST-55266,63464.75,Closed Won
2022-01-11,REP-264,CUST-21328,93980.57,Closed Won
2022-11-04,REP-927,CUST-85615,27401.87,Proposal
2022-05-14,REP-583,CUST-40204,68818.81,Closed Won
2022-10-24,REP-807,CUST-25910,43804.74,Negotiation
2022-08-17,REP-353,CUST-81885,36783.24,Proposal
2022-10-30,REP-565,CUST-49569,75596.44,Prospecting
2022-08-31,REP-172,CUST-92118,78489.45,Closed Won
2022-10-19,REP-867,CUST-47801,86136.53,Prospecting
2022-06-28,REP-943,CUST-77878,98962.26,Closed Lost
2023-01-12,REP-192,CUST-11964,91722.31,Prospecting
2023-04-28,REP-668,CUST-77640,70300.29,Closed Lost
2022-09-11,REP-146,CUST-53939,85613.78,Qualification
2022-07-27,REP-741,CUST-30704,40829.93,Qualification
2022-10-25,REP-252,CUST-90358,6799.09,Proposal
2022-06-30,REP-403,CUST-29028,33869.15,Proposal
2022-05-08,REP-249,CUST-96613,39481.81,Proposal
2023-01-25,REP-500,CUST-13279,36431.22,Negotiation
2022-06-19,REP-611,CUST-61536,69537.16,Qualification
2023-03-16,REP-407,CUST-48571,27479.92,Negotiation
2022-11-16,REP-853,CUST-24820,88938.66,Prospecting
2022-05-18,REP-853,CUST-31551,35684.46,Proposal
2022-10-19,REP-580,CUST-57513,68480.2,Closed Lost
2022-07-19,REP-109,CUST-29111,65129.41,Negotiation
2022-08-27,REP-698,CUST-80229,19734.97,Closed Won
2022-08-27,REP-968,CUST-22029,85826.42,Closed Won
2022-12-11,REP-940,CUST-63990,13809.25,Proposal
2023-03-19,REP-852,CUST-81325,9536.54,Qualification
2022-08-12,REP-619,CUST-76399,3136.41,Negotiation
2022-11-13,REP-922,CUST-22607,73834.33,Negotiation
2023-01-17,REP-114,CUST-56346,83868.77,Prospecting
2022-10-30,REP-243,CUST-58371,98299.15,Prospecting
2023-02-09,REP-388,CUST-35480,95354.08,Negotiation
2022-04-18,REP-940,CUST-33707,35180.79,Qualification
2022-11-29,REP-188,CUST-99506,34257.02,Closed Lost
2023-04-29,REP-807,CUST-55865,62445.92,Qualification
2022-06-09,REP-300,CUST-25348,18994.41,Proposal
2022-07-21,REP-888,CUST-32187,32945.29,Closed Won
2022-10-16,REP-363,CUST-45194,51804.68,Negotiation
2022-02-07,REP-984,CUST-21012,12895.67,Closed Lost
2022-09-25,REP-154,CUST-32272,39157.48,Qualification
2022-08-29,REP-171,CUST-16823,17032.75,Closed Won
2022-01-18,REP-834,CUST-88263,75304.04,Prospecting
2022-05-30,REP-334,CUST-36174,33628.18,Negotiation
2022-11-03,REP-489,CUST-96652,60249.03,Prospecting
2022-04-25,REP-819,CUST-69493,68853.15,Proposal
2022-07-04,REP-510,CUST-63613,3855.45,Qualification
2022-09-13,REP-654,CUST-54987,16550.14,Closed Won
2022-06-27,REP-986,CUST-12887,59275.15,Negotiation
2023-02-10,REP-744,CUST-59019,55501.39,Qualification
2023-03-14,REP-159,CUST-69860,19300.85,Closed Won
2022-10-18,REP-317,CUST-86465,9900.49,Qualification
2023-02-13,REP-989,CUST-62517,94548.21,Closed Lost
2022-10-05,REP-760,CUST-43707,5053.68,Closed Won
2022-01-27,REP-182,CUST-62139,22624.05,Proposal
2022-10-08,REP-642,CUST-22344,72230.53,Closed Lost
2022-12-26,REP-515,CUST-48197,83875.99,Qualification
2022-08-13,REP-680,CUST-34659,55695.84,Proposal
2023-01-12,REP-748,CUST-65458,81653.37,Closed Lost
2022-09-18,REP-661,CUST-32468,42237.24,Closed Lost
2022-10-27,REP-329,CUST-16493,73213.84,Negotiation
2023-03-16,REP-748,CUST-88622,58399.59,Proposal
2022-09-05,REP-818,CUST-61815,80224.14,Qualification
2022-02-15,REP-592,CUST-29916,19760.3,Prospecting
2022-12-26,REP-303,CUST-93014,4190.17,Negotiation
2022-08-16,REP-135,CUST-27508,22478.71,Negotiation
2022-09-15,REP-225,CUST-72650,86551.86,Proposal
2022-09-14,REP-188,CUST-77927,68195.54,Closed Won
2023-04-21,REP-348,CUST-90259,83680.27,Proposal
2022-08-15,REP-564,CUST-46670,11539.79,Qualification
2022-07-29,REP-742,CUST-10859,1096.7,Qualification
2022-07-20,REP-964,CUST-60831,82657.74,Proposal
2022-04-30,REP-552,CUST-37467,61048.77,Qualification
2023-03-16,REP-950,CUST-20456,27338.82,Proposal
2022-01-09,REP-369,CUST-67405,53428.84,Negotiation
2022-06-10,REP-488,CUST-67461,86171.1,Qualification
2022-01-06,REP-366,CUST-11503,26526.1,Prospecting
2023-04-08,REP-640,CUST-20151,58437.24,Closed Won
2022-01-10,REP-964,CUST-44628,3725.27,Negotiation
2022-12-10,REP-395,CUST-76775,18826.27,Negotiation
2023-02-28,REP-172,CUST-34881,2896.27,Negotiation
2022-12-19,REP-609,CUST-16876,93293.76,Closed Lost
2022-11-12,REP-156,CUST-20417,90022.55,Closed Won
2023-03-15,REP-825,CUST-60491,44244.96,Proposal
2022-07-27,REP-289,CUST-36612,89417.82,Qualification
2023-02-03,REP-967,CUST-46489,2193.69,Closed Won
2022-08-20,REP-281,CUST-12976,65765.58,Negotiation
2022-07-09,REP-592,CUST-61107,55749.25,Proposal
2022-10-26,REP-589,CUST-13068,78309.16,Closed Won
2022-01-16,REP-196,CUST-23594,71596.97,Qualification
2022-02-17,REP-234,CUST-43140,85228.5,Prospecting
2022-03-23,REP-683,CUST-84507,21561.24,Closed Won
2023-03-11,REP-458,CUST-99980,14768.33,Closed Lost
2022-02-23,REP-185,CUST-61318,74531.42,Proposal
2022-12-19,REP-453,CUST-69021,7389.17,Negotiation
2023-01-23,REP-593,CUST-92708,22926.63,Proposal
2022-12-11,REP-319,CUST-14723,52652.79,Closed Won
2022-06-06,REP-792,CUST-58643,8375.92,Proposal
2022-08-06,REP-767,CUST-41850,75862.48,Closed Lost
2022-05-26,REP-126,CUST-96546,69512.09,Qualification
2022-03-01,REP-379,CUST-30668,82192.69,Negotiation
2022-12-11,REP-643,CUST-10574,19718.37,Proposal
2022-12-30,REP-102,CUST-27211,35759.4,Closed Lost
2022-02-04,REP-883,CUST-84928,46620.96,Closed Lost
2022-02-18,REP-521,CUST-87655,29016.0,Prospecting
2022-04-09,REP-778,CUST-95525,66285.93,Proposal
2022-10-23,REP-504,CUST-91143,4048.83,Negotiation
2023-04-13,REP-649,CUST-95768,36473.33,Qualification
2023-01-21,REP-886,CUST-27651,21167.56,Qualification
2022-01-01,REP-399,CUST-12619,47396.9,Prospecting
2022-10-14,REP-320,CUST-25839,27793.62,Qualification
2023-02-26,REP-222,CUST-81987,79534.11,Proposal
2022-04-18,REP-572,CUST-26737,89720.02,Negotiation
2022-04-18,REP-509,CUST-79497,35095.9,Prospecting
2022-11-15,REP-984,CUST-24860,73535.73,Closed Won
2023-04-15,REP-133,CUST-96555,50475.88,Prospecting
2022-03-13,REP-411,CUST-54041,70103.51,Proposal
2022-10-30,REP-234,CUST-40708,56240.27,Closed Won
2022-04-13,REP-588,CUST-74385,4775.88,Proposal
2022-05-08,REP-599,CUST-53130,41020.46,Qualification
2023-01-03,REP-218,CUST-98694,14699.17,Prospecting
2022-09-08,REP-221,CUST-93214,83290.63,Negotiation
2022-06-12,REP-789,CUST-72193,45364.02,Negotiation
2023-03-10,REP-337,CUST-49782,96784.36,Closed Lost
2023-04-27,REP-171,CUST-60830,23135.83,Qualification
2022-02-08,REP-680,CUST-37284,94775.4,Prospecting
2022-04-28,REP-194,CUST-33512,43037.56,Closed Lost
2022-10-01,REP-115,CUST-60510,92436.04,Qualification
2022-01-17,REP-191,CUST-67653,46988.69,Proposal
2022-08-20,REP-931,CUST-97203,77334.33,Closed Won
2023-04-18,REP-106,CUST-46694,91472.61,Proposal
2023-01-01,REP-717,CUST-16492,21477.67,Prospecting
2022-09-16,REP-535,CUST-28441,87676.9,Prospecting
2022-05-12,REP-523,CUST-81785,42636.05,Prospecting
2022-05-10,REP-702,CUST-86920,39425.95,Prospecting
2022-06-12,REP-963,CUST-15109,54556.64,Negotiation
2022-11-07,REP-751,CUST-64719,94880.83,Proposal
2022-05-07,REP-286,CUST-33704,21422.63,Closed Lost
2023-02-05,REP-574,CUST-53641,96918.52,Proposal
2023-01-20,REP-519,CUST-75295,74544.76,Prospecting
2022-01-21,REP-375,CUST-35846,64778.54,Prospecting
2023-02-25,REP-161,CUST-74135,23191.85,Negotiation
2022-08-22,REP-203,CUST-81439,64351.47,Qualification
2022-06-25,REP-432,CUST-68995,79243.41,Negotiation
2022-01-22,REP-300,CUST-27028,78980.88,Closed Lost
2022-07-18,REP-811,CUST-49619,80410.98,Negotiation
2022-05-31,REP-142,CUST-92515,12633.37,Proposal
2022-07-10,REP-939,CUST-88013,19869.91,Closed Won
2022-03-30,REP-189,CUST-56075,36041.59,Prospecting
2022-10-01,REP-443,CUST-23894,94705.59,Proposal
2022-09-08,REP-664,CUST-16891,50777.24,Negotiation
2022-03-29,REP-977,CUST-32286,11057.24,Closed Won
2023-01-22,REP-692,CUST-14319,38422.71,Proposal
2022-08-27,REP-121,CUST-68987,40488.03,Proposal
2023-02-15,REP-924,CUST-63725,27828.88,Prospecting
2023-02-20,REP-821,CUST-45535,19293.07,Negotiation
2022-11-26,REP-890,CUST-62814,21685.73,Proposal
2022-12-21,REP-443,CUST-86952,33333.07,Qualification
2022-09-29,REP-663,CUST-30594,92994.03,Proposal
2022-03-28,REP-482,CUST-80977,25745.82,Closed Lost
2022-08-06,REP-941,CUST-25274,4157.15,Negotiation
2022-06-16,REP-760,CUST-48976,60020.01,Prospecting
2023-03-22,REP-513,CUST-26912,81632.41,Qualification
2023-03-25,REP-645,CUST-78192,86736.32,Proposal
2022-02-14,REP-586,CUST-78854,89679.22,Closed Lost
2022-07-26,REP-423,CUST-77877,65571.27,Prospecting
2022-11-06,REP-633,CUST-12364,98877.91,Qualification
2023-04-23,REP-701,CUST-98281,90886.99,Closed Won
2022-05-19,REP-298,CUST-24964,86841.38,Negotiation
2022-10-19,REP-184,CUST-46037,46344.71,Negotiation
2022-03-19,REP-349,CUST-32232,89994.28,Qualification
2022-08-03,REP-538,CUST-84951,93027.35,Prospecting
2023-03-05,REP-595,CUST-48601,94155.22,Proposal
2022-03-02,REP-327,CUST-17954,18311.25,Proposal
2022-10-16,REP-327,CUST-47687,35523.78,Negotiation
2022-08-30,REP-882,CUST-87530,41943.82,Negotiation
2023-03-17,REP-651,CUST-83532,45461.68,Proposal
2022-06-19,REP-809,CUST-11680,13900.19,Prospecting
2022-06-10,REP-892,CUST-15894,50710.23,Closed Won
2023-04-28,REP-675,CUST-43953,82015.91,Prospecting
2022-05-23,REP-569,CUST-25297,59079.54,Closed Won
2023-03-22,REP-471,CUST-44014,26083.55,Closed Lost
2023-03-18,REP-300,CUST-11263,10870.87,Prospecting
2022-04-01,REP-498,CUST-36048,74401.26,Closed Won
2022-03-29,REP-952,CUST-19617,30400.0,Negotiation
2023-01-11,REP-461,CUST-80520,51577.72,Closed Lost
2022-12-03,REP-732,CUST-40451,17425.76,Closed Lost
2022-03-18,REP-341,CUST-67794,70202.67,Closed Lost
2022-12-22,REP-329,CUST-40688,39738.95,Qualification
2022-09-14,REP-861,CUST-67218,6364.1,Prospecting
2023-04-12,REP-924,CUST-62446,81698.69,Qualification
2022-02-28,REP-805,CUST-91216,5478.47,Proposal
2022-01-25,REP-105,CUST-17162,56335.13,Negotiation
2022-11-24,REP-364,CUST-42972,99828.47,Closed Lost
2022-04-22,REP-226,CUST-12400,84820.98,Closed Lost
2022-11-24,REP-178,CUST-87857,98250.15,Qualification
2022-03-25,REP-210,CUST-60958,30854.69,Prospecting
2022-09-29,REP-819,CUST-74635,26061.93,Closed Lost
2022-01-20,REP-280,CUST-20575,56565.68,Negotiation
2023-03-18,REP-910,CUST-23526,88939.62,Closed Lost
2023-01-23,REP-287,CUST-21578,37747.37,Negotiation
2022-09-06,REP-859,CUST-37433,49679.15,Closed Lost
2022-05-01,REP-754,CUST-95038,37083.7,Negotiation
2022-03-29,REP-894,CUST-32057,65409.74,Qualification
2022-11-11,REP-969,CUST-33248,97321.8,Negotiation
2022-03-01,REP-396,CUST-37589,36951.25,Prospecting
2022-03-28,REP-325,CUST-47931,46369.55,Prospecting
2022-12-18,REP-207,CUST-30467,80919.16,Closed Won
2022-10-25,REP-934,CUST-63140,69260.24,Proposal
2022-01-17,REP-590,CUST-87697,12071.75,Negotiation
2022-08-07,REP-554,CUST-23631,99902.98,Proposal
2023-01-07,REP-922,CUST-23874,76821.62,Qualification
2022-08-22,REP-405,CUST-10443,89489.52,Closed Lost
2022-03-31,REP-920,CUST-90737,84459.09,Closed Won
2022-03-28,REP-492,CUST-87269,58503.62,Closed Lost
2022-01-20,REP-832,CUST-52180,34083.87,Closed Lost
2022-06-08,REP-847,CUST-75103,47721.77,Qualification
2022-01-24,REP-476,CUST-59559,51272.19,Closed Won
2022-09-09,REP-208,CUST-57832,72145.17,Qualification
2022-01-21,REP-237,CUST-21633,13401.87,Qualification
2023-03-04,REP-639,CUST-41105,59956.64,Negotiation
2022-04-23,REP-552,CUST-59853,88502.57,Prospecting
2022-12-01,REP-317,CUST-95219,38562.26,Closed Lost
2022-03-16,REP-828,CUST-11497,87103.58,Proposal
2023-04-23,REP-524,CUST-32926,60756.25,Prospecting
2023-03-19,REP-409,CUST-36424,86887.34,Negotiation
2023-01-11,REP-590,CUST-75830,87776.44,Qualification
2022-11-04,REP-488,CUST-66950,65877.36,Negotiation
2022-09-05,REP-280,CUST-73149,3114.5,Closed Won
2022-04-26,REP-528,CUST-33195,63898.65,Closed Won
2023-04-27,REP-990,CUST-77648,10582.54,Negotiation
2022-10-26,REP-103,CUST-48547,67606.17,Qualification
2022-07-04,REP-436,CUST-49684,56097.16,Closed Lost
2022-06-20,REP-767,CUST-75431,36813.94,Proposal
2022-03-13,REP-942,CUST-32343,61372.65,Closed Lost
2022-07-06,REP-246,CUST-41927,19844.52,Closed Lost
2022-01-25,REP-491,CUST-78105,29189.42,Qualification
2022-04-14,REP-239,CUST-81112,26770.43,Closed Won
2022-02-24,REP-658,CUST-57340,87788.01,Prospecting
2023-02-07,REP-505,CUST-89600,9071.53,Negotiation
2022-02-28,REP-144,CUST-72879,95214.3,Prospecting
2022-05-14,REP-146,CUST-98433,19616.88,Prospecting
2023-02-26,REP-672,CUST-80485,83952.83,Closed Lost
2023-02-17,REP-392,CUST-40856,19189.52,Prospecting
2022-08-03,REP-481,CUST-39389,81318.84,Prospecting
2022-11-26,REP-372,CUST-43384,71532.44,Negotiation
2022-01-12,REP-603,CUST-26969,53766.97,Qualification
2023-02-26,REP-120,CUST-31398,31537.32,Closed Lost
2022-10-13,REP-244,CUST-64353,38813.38,Prospecting
2022-08-16,REP-265,CUST-56877,69984.37,Proposal
2023-01-28,REP-817,CUST-23906,17002.26,Proposal
2023-04-22,REP-845,CUST-67806,40750.52,Prospecting
2022-10-31,REP-882,CUST-54304,68539.86,Proposal
2022-04-14,REP-885,CUST-34577,28974.58,Qualification
2022-02-21,REP-497,CUST-25992,82390.94,Proposal
2022-05-25,REP-899,CUST-27509,84095.79,Closed Lost
2022-07-17,REP-560,CUST-45113,36790.91,Prospecting
2023-04-28,REP-850,CUST-32784,60911.61,Prospecting
2022-05-02,REP-136,CUST-58380,81900.88,Negotiation
2023-02-20,REP-166,CUST-30884,91286.16,Proposal
2023-02-19,REP-900,CUST-35330,9066.74,Closed Lost
2022-06-15,REP-465,CUST-45573,76946.21,Closed Won
2022-03-08,REP-201,CUST-15420,76995.12,Prospecting
2022-02-26,REP-242,CUST-68389,67117.32,Closed Won
2022-05-05,REP-585,CUST-53023,98915.25,Closed Won
2022-01-04,REP-800,CUST-11386,82107.55,Closed Lost
2022-05-04,REP-103,CUST-42739,13917.53,Prospecting
2022-02-06,REP-127,CUST-77381,31164.3,Prospecting
2023-01-15,REP-600,CUST-21469,28617.34,Proposal
2022-07-07,REP-172,CUST-78005,97462.28,Prospecting
2022-06-25,REP-569,CUST-86703,77349.26,Negotiation
2022-11-04,REP-990,CUST-81924,76471.72,Prospecting
2023-04-18,REP-290,CUST-24133,7775.94,Prospecting
2023-01-12,REP-271,CUST-86637,79246.3,Negotiation
2023-03-06,REP-343,CUST-20335,77544.83,Prospecting
2022-12-08,REP-898,CUST-49207,3493.53,Prospecting
2023-03-16,REP-363,CUST-71269,62358.58,Qualification
2022-09-21,REP-137,CUST-73559,15840.89,Negotiation
2022-12-14,REP-207,CUST-68088,5354.53,Prospecting
2023-03-18,REP-824,CUST-56839,88945.37,Prospecting
2022-08-18,REP-953,CUST-92180,68564.38,Qualification
2023-02-23,REP-776,CUST-11613,79693.35,Negotiation
2022-08-04,REP-613,CUST-72416,45455.52,Qualification
2022-05-02,REP-380,CUST-73229,2674.53,Negotiation
2023-03-23,REP-239,CUST-49161,94328.86,Prospecting
2022-01-25,REP-282,CUST-36154,77160.1,Qualification
2023-01-15,REP-669,CUST-57918,49168.05,Closed Lost
2022-09-23,REP-905,CUST-28190,87824.88,Prospecting
2023-01-21,REP-651,CUST-61145,97202.87,Proposal
2022-09-08,REP-352,CUST-30337,28599.98,Closed Won
2022-12-03,REP-729,CUST-46875,72049.78,Closed Won
2022-04-04,REP-267,CUST-92772,89896.18,Closed Won
2022-08-06,REP-904,CUST-22192,88708.2,Closed Lost
2023-04-13,REP-736,CUST-62306,58802.69,Prospecting
2023-01-16,REP-609,CUST-85683,32695.42,Qualification
2023-04-19,REP-543,CUST-24063,27112.51,Proposal
2022-09-28,REP-543,CUST-17704,18773.36,Prospecting
2022-02-18,REP-931,CUST-32405,5351.13,Closed Lost
2022-10-09,REP-654,CUST-21851,79669.9,Closed Won
2022-01-07,REP-292,CUST-72578,32233.9,Closed Lost
2022-06-02,REP-937,CUST-13043,14396.68,Proposal
2022-05-26,REP-466,CUST-14371,22170.7,Closed Won
2022-05-28,REP-386,CUST-52857,4532.67,Closed Won
2022-09-27,REP-993,CUST-11951,35517.61,Prospecting
2022-12-24,REP-813,CUST-34462,5326.59,Proposal
2023-04-14,REP-994,CUST-26799,56777.0,Closed Lost
2023-04-08,REP-932,CUST-83656,23731.38,Prospecting
2022-03-24,REP-340,CUST-55322,60749.3,Qualification
2022-06-25,REP-626,CUST-53375,87682.13,Closed Lost
2022-05-09,REP-666,CUST-27394,9369.3,Qualification
2022-06-10,REP-336,CUST-43022,38678.1,Proposal
2022-08-09,REP-418,CUST-80702,22129.17,Negotiation
2022-10-25,REP-192,CUST-72460,2855.28,Qualification
2022-05-15,REP-359,CUST-93911,41811.74,Prospecting
2022-03-05,REP-173,CUST-16651,73752.97,Negotiation
2022-02-04,REP-811,CUST-23349,43380.55,Closed Won
2023-02-14,REP-958,CUST-28521,97125.8,Prospecting
2022-10-29,REP-328,CUST-18103,56562.8,Closed Lost
2023-01-19,REP-647,CUST-93469,45973.54,Prospecting
2023-04-07,REP-878,CUST-52751,65249.18,Closed Won
2022-06-17,REP-519,CUST-74164,29976.75,Negotiation
2022-04-24,REP-421,CUST-95834,92961.95,Negotiation
2022-05-27,REP-165,CUST-14993,56485.55,Prospecting
2023-04-13,REP-250,CUST-92899,11877.15,Qualification
2022-08-11,REP-812,CUST-55894,1654.06,Prospecting
2022-12-21,REP-717,CUST-71689,59073.46,Negotiation
2023-04-25,REP-331,CUST-74478,51016.74,Negotiation
2023-03-02,REP-501,CUST-57324,10126.86,Closed Won
2022-02-12,REP-602,CUST-69114,48465.22,Qualification
2022-01-05,REP-531,CUST-86119,78001.78,Closed Won
2022-09-20,REP-450,CUST-79185,25260.16,Proposal
2022-07-13,REP-600,CUST-81551,17158.66,Prospecting
2023-04-24,REP-332,CUST-69815,29301.79,Negotiation
2022-05-27,REP-677,CUST-57263,72307.02,Negotiation
2023-03-23,REP-692,CUST-33638,57577.15,Prospecting
2023-04-26,REP-532,CUST-30898,99372.08,Negotiation
2022-06-10,REP-264,CUST-22268,23219.63,Closed Won
2022-12-30,REP-900,CUST-10906,45980.51,Qualification
2023-04-07,REP-538,CUST-57045,54768.9,Closed Won
2023-01-30,REP-613,CUST-99843,74380.15,Proposal
2022-06-12,REP-210,CUST-76275,7632.0,Qualification
2022-05-20,REP-914,CUST-48038,53851.41,Closed Won
2022-01-10,REP-465,CUST-27801,65376.9,Closed Won
2022-08-23,REP-935,CUST-75724,10959.96,Closed Won
